alt,pa0,pa5,pa10,pa15,pa20,pa25,pa30,pa35,pa40,pa45,pa50,pa55,pa60,pa65,pa70
45,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
46,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
47,0.000,0.000,0.000,0.104,0.000,0.000,0.119,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
48,0.000,0.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
49,0.000,0.000,0.000,0.129,0.000,0.000,0.000,0.000,0.119,0.000,0.000,0.000,0.000,0.000,0.000
50,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.157,0.117
51,0.000,0.112,0.000,0.000,0.000,0.000,0.125,0.077,0.000,0.000,0.097,0.000,0.000,0.000,0.000
52,0.000,0.235,0.000,0.077,0.137,0.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
53,0.118,0.000,0.000,0.118,0.000,0.127,0.000,0.000,0.110,0.000,0.000,0.000,0.000,0.122,0.000
54,0.000,0.116,0.133,0.000,0.000,0.448,0.133,0.143,0.000,0.639,0.098,0.000,0.000,0.168,0.000
55,0.078,0.343,0.235,0.490,0.125,0.350,0.000,0.115,0.000,0.139,0.490,0.245,0.097,0.000,0.162
56,0.222,0.000,0.270,0.088,0.101,0.000,0.000,0.116,0.108,0.147,0.404,0.000,0.000,0.000,0.142
57,0.245,0.460,0.201,0.100,0.182,0.307,0.164,0.122,0.246,0.277,0.056,0.131,0.712,0.160,0.364
58,0.096,0.287,0.000,0.734,0.122,0.201,0.319,0.341,0.004,0.000,0.665,0.526,0.267,0.505,0.000
59,0.104,0.212,0.391,0.041,0.454,0.551,0.932,0.214,0.226,0.709,0.493,0.240,0.133,0.119,0.159
60,0.318,0.483,0.290,0.541,0.329,0.647,0.101,0.420,0.263,0.774,0.616,0.239,0.149,0.372,0.478
61,0.000,0.497,0.215,0.941,0.249,0.810,0.445,0.083,0.319,0.646,0.211,0.315,0.283,0.151,0.136
62,0.278,0.537,0.589,0.544,0.391,0.695,0.100,0.247,0.682,0.440,0.973,0.361,0.323,0.266,0.449
63,0.680,0.439,1.129,0.624,0.505,0.623,0.553,0.591,0.502,0.715,0.648,0.660,0.682,0.123,1.080
64,0.855,0.487,0.327,0.762,0.418,0.698,0.502,0.599,0.469,0.736,0.300,0.582,0.276,0.819,0.724
65,0.439,0.572,0.776,0.643,0.711,0.861,0.574,1.426,0.438,0.623,0.789,0.321,0.509,0.712,0.636
66,0.605,0.819,1.117,0.515,0.818,1.414,0.493,1.416,0.919,1.334,0.889,0.511,0.408,0.239,1.600
67,1.056,1.104,0.567,0.806,0.875,1.764,0.752,0.932,1.028,0.911,1.092,0.286,0.621,0.469,1.104
68,0.666,0.837,1.039,1.394,1.299,0.954,1.217,1.273,0.564,0.816,0.730,0.536,1.286,1.184,2.185
69,1.393,0.983,1.343,1.154,1.086,2.510,1.250,0.928,1.109,1.463,0.883,0.337,1.502,0.997,1.330
70,0.903,0.806,1.050,1.437,1.727,1.216,0.984,2.006,0.748,1.158,1.446,0.848,1.333,1.104,1.217
71,0.937,1.634,1.451,1.154,1.410,1.026,1.564,1.825,1.260,1.199,1.206,0.808,1.831,0.985,1.666
72,1.152,1.438,1.746,1.609,1.922,2.172,1.579,2.797,1.073,1.592,2.337,1.452,0.928,1.954,1.387
73,0.950,2.067,1.663,2.624,1.148,1.944,1.851,2.325,1.597,1.582,2.080,1.263,1.293,1.645,2.264
74,1.456,1.473,0.835,1.655,2.094,2.047,2.070,2.439,1.281,1.633,1.543,1.499,2.206,1.047,2.474
75,1.587,2.255,1.854,1.868,1.808,2.190,2.510,2.321,1.441,2.046,1.857,1.187,1.056,1.332,2.653
76,1.350,0.881,2.036,1.557,2.318,2.579,2.888,3.051,2.113,2.005,2.294,1.166,1.012,1.646,1.712
77,1.558,2.235,2.515,1.403,2.823,2.111,2.447,2.179,1.670,2.552,1.999,1.373,2.554,1.988,1.800
78,1.991,1.175,2.115,2.661,3.212,3.937,2.734,2.333,2.218,2.824,2.931,1.521,1.759,2.183,1.966
79,2.204,2.268,2.823,2.345,2.737,3.649,2.439,2.853,1.796,2.313,2.423,1.816,1.977,2.217,2.807
80,1.939,1.695,2.995,2.304,3.014,3.488,2.837,3.253,2.898,3.489,1.756,1.543,2.713,1.955,3.228
81,2.355,2.759,2.664,2.433,3.263,3.699,2.449,3.587,2.313,3.180,2.305,1.964,2.866,2.496,2.479
82,2.295,2.561,2.229,3.518,3.116,2.992,3.438,4.222,2.769,3.349,2.248,2.203,2.947,1.752,3.640
83,2.368,2.645,2.565,3.847,3.454,3.470,3.121,4.170,2.418,3.313,3.760,2.327,3.166,2.437,2.914
84,2.659,2.816,3.004,3.592,3.222,3.323,4.174,4.153,3.064,3.425,3.021,2.231,3.969,3.068,3.609
85,2.770,3.074,3.090,3.932,3.640,4.538,3.905,4.099,3.443,3.672,3.850,2.138,3.110,3.240,2.806
86,3.374,2.880,3.061,3.683,4.034,3.910,3.829,4.713,3.917,3.942,3.602,2.684,3.614,3.399,3.829
87,3.432,2.858,2.859,3.337,3.365,4.077,3.211,3.863,3.656,4.116,3.262,2.199,3.347,2.979,3.297
88,3.260,2.095,3.034,3.693,3.679,4.884,3.585,4.603,3.859,3.302,3.731,3.207,3.594,3.020,3.156
89,2.745,2.636,3.191,3.770,2.927,3.657,3.606,4.232,3.968,4.522,3.468,2.232,3.757,3.143,3.938
90,3.043,2.445,3.011,4.064,3.612,3.610,3.602,3.726,3.460,4.396,4.115,2.104,3.498,2.990,3.980
91,2.867,3.406,3.019,4.161,3.587,3.777,3.389,3.947,3.246,3.278,3.410,2.740,3.329,2.335,3.690
92,3.202,2.555,2.857,4.079,3.112,3.346,3.064,3.684,2.913,3.175,3.627,1.753,2.691,3.116,2.575
93,3.038,2.823,3.233,3.509,3.130,2.674,3.105,4.267,3.041,3.370,3.166,1.759,3.103,2.350,2.905
94,12.452,3.638,7.619,14.716,12.720,3.302,6.864,3.538,3.493,3.146,2.814,1.929,3.495,2.701,2.359
95,1964.715,1756.323,2008.337,1708.958,1431.526,1290.583,1061.505,808.565,553.989,429.952,275.141,254.696,141.371,85.926,43.437
96,30492.379,30699.283,30055.287,28131.543,25914.018,23341.759,19929.130,16940.589,14059.489,10623.991,8267.567,6440.718,4614.044,3508.953,2237.387
97,106041.181,104343.321,104127.478,98755.404,93843.259,86073.367,78988.997,69810.457,60547.778,51497.617,43113.416,35448.991,27427.149,22061.159,16354.524
98,164084.786,163385.338,161374.687,155935.550,150226.962,142881.526,134129.270,123756.003,112141.432,99454.490,88676.534,75622.669,64695.101,54682.224,44849.829
99,174699.861,176650.902,174238.279,171937.750,167278.614,162005.012,155022.386,147009.671,138105.162,127080.672,117420.743,104147.169,93802.100,81680.323,71471.896
100,160664.028,160915.282,159896.450,158186.233,156517.575,152997.862,150212.413,145184.054,138167.824,131704.369,125299.576,115550.874,106382.855,96269.763,86485.042
101,135689.905,135876.179,135616.032,135910.114,135725.035,134251.854,133219.395,130958.182,128228.115,125592.198,119563.989,112999.782,106584.959,98656.847,91670.014
102,110402.381,110741.866,110961.401,111633.099,112375.539,113517.478,114605.683,114523.005,112444.883,112431.337,109494.353,103654.157,100219.628,94595.187,90344.141
103,88750.123,88579.844,89532.530,90650.478,91687.636,94329.627,95876.498,97558.227,97646.186,98580.480,96963.320,95736.545,92746.215,89441.837,84730.193
104,70887.910,70602.590,71129.162,73010.946,75127.277,77208.230,79765.613,81813.497,84013.331,85449.545,85370.033,86266.946,84439.417,82275.450,79369.404
105,56276.187,56204.306,57051.201,58622.757,60635.422,62932.909,65869.071,69038.506,71868.921,73826.994,75068.564,75685.424,75288.508,74026.457,71848.963
106,45269.113,45016.554,45720.154,47160.913,49308.234,51585.990,54354.024,57161.446,60962.107,63500.584,65844.513,66646.058,67396.375,67530.380,64836.848
107,36451.015,36671.354,37126.321,38870.308,40576.918,42396.106,44837.043,47889.963,51392.543,54303.622,57374.025,59013.792,60415.344,60199.304,59187.181
108,29862.179,29881.367,30118.272,31765.937,32929.816,34871.795,37089.476,40215.657,43473.751,46634.048,49288.196,52164.786,53469.517,53939.547,53635.477
109,24801.259,24645.259,24968.350,25931.169,27044.457,29162.239,31071.795,33790.140,36948.477,39568.623,42905.335,45724.334,47899.282,48661.629,48293.227
110,20666.951,20486.729,20620.875,21625.721,22751.643,24074.557,25953.652,28302.624,31134.055,34119.073,37405.154,40400.452,42731.251,43982.435,44025.251
111,17337.739,17109.701,17454.446,17968.507,19141.540,19965.817,21444.963,23833.141,26248.147,29237.326,32208.706,35478.988,37594.553,39628.772,39976.831
112,14622.089,14636.377,14570.640,15240.561,16058.756,17090.614,18115.030,20178.805,22380.861,24887.635,27797.018,31047.595,33514.040,35709.013,36728.923
113,12086.490,12347.383,12634.810,12924.381,13424.413,14478.097,15465.888,16981.828,18980.964,21236.746,24037.864,27347.737,29842.770,32073.901,33289.782
114,10369.957,10514.932,10627.744,10811.969,11518.732,12207.371,13214.461,14405.992,16223.748,18202.924,20692.851,24149.092,26451.991,28897.569,30161.708
115,8956.541,9014.374,9085.934,9438.985,9816.171,10429.105,11248.011,12299.372,13937.753,15684.603,17910.889,20983.823,23478.497,25963.557,27472.948
116,7719.181,7701.590,7844.921,7993.468,8449.732,8981.696,9688.769,10523.796,11996.124,13652.518,15411.319,18333.255,20787.083,23138.004,24932.362
117,6687.063,6751.459,6835.682,7070.600,7320.247,7852.308,8385.645,9189.162,10377.200,11719.519,13419.539,15965.561,18429.133,20952.828,22810.471
118,5854.218,5878.226,5963.054,6116.307,6291.022,6866.062,7244.561,8003.951,9052.747,10199.823,11624.004,14151.996,16466.881,18746.811,20777.097
119,5074.386,5111.457,5167.837,5356.893,5508.824,6017.782,6335.664,7076.327,7861.242,8899.575,10241.516,12322.953,14623.128,16873.787,19031.850
120,4475.297,4490.539,4591.071,4718.776,4916.931,5324.543,5640.549,6163.076,6959.132,7805.304,8966.338,10832.513,12945.920,15382.167,17541.464
121,4002.757,3988.932,4089.492,4185.194,4365.049,4710.111,4949.617,5421.724,6145.569,6924.947,7927.230,9609.337,11616.104,13757.634,15973.244
122,3514.769,3521.052,3616.607,3803.273,3957.839,4154.149,4381.558,4862.237,5451.233,6160.102,7038.000,8446.357,10283.494,12473.702,14728.991
123,3198.707,3191.459,3247.375,3344.385,3505.095,3777.004,3990.740,4343.652,4871.310,5492.781,6244.577,7567.663,9194.244,11382.105,13582.212
124,2857.455,2901.055,2908.127,3054.844,3206.375,3365.203,3568.901,3868.965,4371.519,4913.351,5669.771,6774.192,8260.032,10371.784,12477.888
125,2602.556,2652.044,2644.839,2754.892,2882.779,3010.422,3235.119,3476.019,3952.517,4507.029,5104.773,6127.860,7541.547,9377.858,11523.207
126,2356.600,2399.947,2418.259,2494.422,2557.502,2777.834,2928.873,3195.461,3573.306,4056.442,4610.397,5559.083,6781.303,8452.674,10585.713
127,2182.434,2146.707,2188.392,2270.375,2357.758,2546.617,2625.129,2905.006,3239.471,3648.641,4183.793,5037.741,6103.870,7647.397,9762.507
128,1985.207,2003.395,2000.725,2060.226,2100.590,2292.750,2373.520,2666.321,2946.732,3310.407,3809.768,4510.085,5599.893,6927.540,8996.918
129,1787.893,1828.622,1838.850,1865.845,1920.928,2084.964,2227.109,2446.521,2690.182,3058.082,3455.596,4088.902,5069.175,6327.745,8216.626
130,1651.371,1656.176,1679.669,1742.382,1763.822,1891.570,2038.440,2212.138,2452.316,2753.936,3152.570,3749.351,4651.675,5773.383,7582.233
131,1521.645,1516.310,1560.596,1596.975,1611.592,1750.451,1854.235,2005.598,2224.067,2534.288,2881.538,3451.657,4158.428,5225.348,6975.651
132,1412.932,1395.191,1419.835,1450.826,1507.825,1609.074,1716.989,1856.984,2048.453,2319.436,2653.821,3128.129,3807.514,4838.277,6417.490
133,1299.931,1269.677,1298.901,1349.414,1392.816,1466.270,1568.299,1709.559,1896.868,2132.325,2421.467,2892.457,3480.320,4405.708,5948.168
134,1184.971,1176.229,1187.035,1239.786,1271.684,1366.459,1446.933,1556.502,1728.038,1948.969,2260.501,2645.728,3212.694,4069.009,5429.703
135,1104.498,1085.222,1090.377,1152.452,1188.055,1277.336,1349.846,1448.587,1641.123,1801.286,2053.574,2435.635,2947.045,3709.549,5017.820
136,1007.004,996.184,1031.997,1046.628,1098.531,1200.970,1257.372,1324.325,1496.393,1668.551,1921.167,2235.850,2747.522,3407.752,4635.663
137,919.860,932.328,947.467,972.833,1024.141,1085.164,1140.059,1235.421,1379.215,1555.870,1780.415,2085.931,2526.254,3146.605,4236.901
138,856.770,854.950,871.816,921.947,944.585,1018.928,1065.219,1135.717,1323.325,1438.086,1631.450,1929.936,2292.013,2939.101,3882.836
139,800.585,809.762,809.773,856.164,885.627,933.385,977.065,1058.075,1176.435,1331.309,1503.825,1790.794,2146.025,2754.806,3609.425
140,756.857,759.214,761.470,805.534,798.606,869.481,903.999,974.731,1100.345,1218.978,1383.597,1667.237,1988.449,2503.183,3341.635
141,709.942,696.168,710.403,731.859,753.664,802.960,862.746,920.145,1030.797,1132.703,1284.248,1547.681,1836.267,2334.033,3090.229
142,645.639,649.135,658.610,686.971,703.017,753.095,801.279,859.195,957.559,1077.967,1194.532,1437.603,1719.612,2172.711,2882.308
143,606.780,610.997,626.825,642.799,653.736,699.506,739.422,795.722,900.389,1006.219,1130.979,1355.295,1590.269,2015.409,2667.277
144,570.626,560.497,595.652,601.048,613.287,656.109,682.136,751.778,826.287,931.051,1076.975,1254.624,1473.322,1886.468,2509.621
145,541.905,539.834,532.987,560.447,575.824,601.520,655.608,692.677,772.760,878.570,994.856,1155.886,1388.057,1748.347,2328.562
146,503.170,505.032,496.239,524.994,523.768,555.436,613.120,656.748,723.326,807.739,946.170,1103.853,1293.702,1651.741,2172.053
147,471.896,486.276,484.671,481.331,503.714,539.324,573.866,617.538,678.919,761.629,872.653,1034.316,1210.553,1515.955,2043.368
148,446.011,437.695,449.095,454.123,470.341,492.524,534.097,586.584,640.718,722.537,801.846,953.736,1156.846,1439.254,1901.516
149,420.009,427.424,414.187,433.775,439.447,471.297,500.496,531.850,588.975,678.881,768.497,900.923,1092.050,1347.301,1787.564
150,381.709,390.780,397.511,406.246,421.579,444.378,475.531,516.995,556.216,632.482,718.373,837.540,996.810,1259.142,1666.759
151,367.174,366.185,375.936,385.116,389.263,412.479,463.614,473.465,526.905,602.624,675.117,805.530,950.579,1182.784,1559.918
152,346.967,346.806,347.122,356.039,372.372,397.933,420.477,441.820,491.579,567.982,628.376,748.643,883.662,1105.269,1467.477
153,324.910,332.309,329.917,344.620,346.252,376.903,391.400,422.435,472.363,534.016,589.738,710.863,841.456,1034.306,1391.962
154,306.436,305.041,304.627,318.679,328.917,357.267,376.037,417.122,445.091,508.532,571.687,666.774,790.010,983.992,1307.691
155,286.250,290.628,295.591,306.077,317.652,333.715,342.300,383.758,420.071,470.058,531.648,627.013,756.553,929.531,1239.541
156,271.439,282.342,276.764,291.012,290.489,314.009,328.961,368.064,386.815,434.781,496.725,593.397,714.142,875.074,1162.296
157,260.262,262.934,260.821,267.859,282.180,296.141,308.413,337.353,377.373,423.593,495.778,565.639,662.915,820.934,1088.029
158,240.783,242.888,249.473,256.789,262.815,277.362,291.026,323.689,355.809,393.749,445.766,522.949,635.427,786.502,1040.957
159,228.356,231.224,235.184,236.114,247.617,267.184,277.289,298.653,332.661,371.689,420.360,508.137,602.543,746.882,966.882
160,212.872,220.120,219.529,244.658,237.733,253.981,268.343,287.817,316.285,354.739,404.349,474.033,572.500,711.250,917.945
161,207.366,211.543,217.275,218.505,218.224,239.248,254.290,275.325,298.618,332.104,384.692,454.767,526.544,665.189,874.300
162,202.851,199.291,194.786,211.361,211.076,219.401,241.649,267.109,272.955,325.039,364.243,418.635,509.537,624.754,850.641
163,188.460,180.656,185.106,192.925,202.897,213.041,239.709,238.629,264.607,305.211,335.807,405.694,474.641,594.236,798.616
164,177.201,183.138,178.476,184.950,188.263,203.771,207.490,237.731,260.317,290.653,324.453,384.292,452.457,576.170,742.997
165,167.786,165.808,171.822,181.302,180.643,197.093,207.430,219.033,241.673,267.595,305.597,363.397,432.664,543.312,716.865
166,156.797,161.418,166.965,168.044,175.221,175.056,198.085,207.150,230.457,262.911,299.048,346.812,409.799,514.775,668.478
167,148.044,149.723,151.663,165.626,169.634,171.343,179.429,200.206,228.145,244.800,277.047,329.778,383.405,481.249,641.325
168,145.727,152.156,144.301,153.755,156.165,162.687,169.099,190.723,211.184,237.818,259.102,315.178,370.302,464.015,606.761
169,135.187,135.910,138.704,150.261,146.555,158.521,161.761,176.488,205.134,221.158,251.731,301.734,347.334,439.662,577.884
170,127.908,138.117,129.144,138.391,140.048,151.074,156.900,168.784,193.285,211.437,246.247,283.928,339.887,421.801,554.034
171,117.600,126.056,127.744,128.046,133.618,140.901,148.672,163.059,180.508,195.015,227.872,270.219,316.210,396.902,526.676
172,117.569,119.445,121.299,132.101,128.705,134.577,145.331,151.964,176.983,188.371,224.689,251.380,306.818,376.713,492.567
173,111.393,116.203,115.896,119.879,124.814,128.582,142.187,149.669,163.452,176.013,212.637,236.787,293.421,358.221,475.867
174,106.327,107.067,113.251,114.413,116.559,123.015,130.731,140.765,156.528,171.164,197.590,229.071,279.246,347.368,462.806
175,98.702,101.280,107.343,107.546,110.439,115.498,125.279,141.115,149.854,163.765,191.072,220.345,266.065,327.547,433.071
176,96.240,102.069,99.453,108.376,105.754,113.572,125.345,129.872,144.566,158.515,173.098,213.324,252.228,311.796,415.741
177,94.123,91.461,99.378,97.576,100.193,102.454,111.249,123.355,134.103,147.355,172.037,206.784,235.697,304.410,391.100
178,88.108,88.506,93.089,94.478,96.923,98.099,108.483,118.066,129.318,148.728,166.031,194.534,228.209,286.619,380.639
179,81.168,84.649,89.124,88.383,91.918,96.244,100.651,115.298,123.887,137.008,158.240,186.370,221.711,264.103,357.705
180,81.910,82.182,87.644,84.367,90.008,92.973,105.088,107.250,117.330,133.778,146.911,175.003,213.511,267.016,347.275
181,80.762,78.791,77.719,79.688,83.170,90.123,93.418,99.468,110.114,121.537,146.400,171.187,201.039,244.494,335.468
182,74.483,76.533,76.608,78.408,81.800,86.570,88.499,97.474,106.695,120.830,136.020,163.087,200.001,236.975,313.439
183,71.522,72.575,70.280,77.504,75.050,81.850,83.764,94.453,97.959,116.869,128.037,153.083,185.584,223.389,300.842
184,66.366,67.403,70.541,73.145,76.148,75.413,86.714,87.327,99.256,108.910,120.273,149.201,180.491,221.820,289.810
185,61.425,63.623,64.477,67.886,70.980,72.136,80.114,84.842,95.242,104.529,119.728,137.266,169.570,210.359,270.937
186,62.001,61.037,62.957,65.134,68.020,70.184,74.731,83.421,90.238,101.430,113.754,138.568,160.321,208.157,265.153
187,60.572,58.451,61.414,64.468,66.310,66.202,73.605,76.853,85.631,100.638,108.986,129.688,151.346,194.838,259.062
188,56.115,58.130,60.080,63.004,61.473,65.640,67.369,73.794,82.327,93.317,103.415,124.454,152.415,189.833,245.955
189,53.837,52.661,55.680,57.337,58.873,64.228,64.592,71.900,78.873,89.616,101.530,113.637,146.472,177.106,227.770
190,51.701,52.585,53.429,57.170,55.395,61.670,62.037,66.850,74.725,83.747,98.653,114.905,135.926,165.130,218.650
191,52.868,48.357,51.345,54.932,53.167,57.161,60.621,65.335,72.773,80.389,91.374,105.665,131.779,162.248,213.816
192,49.839,46.417,47.242,52.860,54.241,55.991,59.336,64.952,69.916,83.904,88.989,109.759,122.892,153.372,205.384
193,45.903,45.647,48.428,49.792,52.302,56.072,54.917,61.312,69.457,73.027,85.565,96.368,115.669,147.421,198.766
194,43.062,42.628,45.491,45.721,47.119,49.687,52.731,57.881,61.309,72.318,78.819,94.835,112.196,145.516,186.985
195,42.501,44.078,42.614,43.887,46.312,46.602,50.608,53.403,59.983,71.850,76.892,91.067,107.752,138.682,176.953
196,39.799,40.328,42.061,44.345,43.465,46.893,52.949,54.523,56.544,71.390,76.136,86.408,105.959,130.832,175.619
197,38.283,37.693,39.411,40.613,42.809,45.084,46.753,53.556,55.397,64.321,70.955,81.932,99.422,124.484,160.702
198,35.701,38.334,36.805,42.366,40.116,43.345,47.072,49.441,52.112,58.528,69.391,82.259,95.631,121.021,164.158
199,34.293,34.732,35.367,39.679,39.608,41.678,44.306,46.461,51.121,56.210,66.716,76.862,93.249,113.918,155.231
200,32.955,33.327,34.997,40.298,35.985,37.928,42.601,46.776,48.063,57.322,63.112,71.582,87.365,113.374,147.957
201,31.648,32.031,33.671,34.690,34.573,38.573,38.821,44.000,48.404,52.935,65.308,68.802,86.450,111.864,142.431
202,31.461,31.863,31.292,33.379,33.247,37.140,38.393,41.265,48.845,50.967,58.473,69.699,84.356,99.952,134.370
203,30.288,31.743,32.168,32.145,34.054,34.706,36.949,40.787,42.724,53.559,58.642,65.972,81.282,98.708,129.314
204,29.126,29.523,29.950,30.946,32.781,33.437,35.533,39.329,45.389,50.569,56.520,63.439,75.847,93.752,127.251
205,28.042,28.403,28.844,28.689,29.476,31.174,33.121,40.131,40.480,45.409,52.200,63.435,71.798,92.825,117.016
206,28.053,27.359,29.904,28.663,29.393,30.986,39.459,35.427,38.926,43.707,50.273,58.825,70.327,86.829,114.065
207,24.988,26.351,27.840,28.639,29.382,29.821,30.596,34.162,37.549,44.345,46.157,56.695,73.961,84.890,109.793
208,24.056,24.344,24.768,25.489,26.200,30.873,30.512,32.937,35.043,41.697,45.526,54.648,64.076,81.893,109.898
209,24.162,23.447,25.974,24.513,26.283,26.575,28.316,33.889,34.786,37.971,45.000,51.531,62.896,78.940,104.628
210,23.288,23.593,22.961,24.645,24.274,27.729,29.449,30.563,33.511,38.815,43.436,49.586,60.636,76.104,96.649
211,22.428,22.736,22.086,24.853,24.442,25.696,27.333,28.369,34.537,35.182,40.828,47.738,55.980,74.675,93.080
